
2025-06-10 12:55:26.435270,Real Physics Talk: Mike McCulloch and Quantum Inertia,5862,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,289,4783713,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-11 12:54:24.978741,Real Physics Talk: Mike McCulloch and Quantum Inertia,5866,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,289,4785740,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-12 12:53:43.682951,Real Physics Talk: Mike McCulloch and Quantum Inertia,5869,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,289,4786854,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-13 12:53:09.021886,Real Physics Talk: Mike McCulloch and Quantum Inertia,5871,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,290,4787781,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-14 12:48:50.781412,Real Physics Talk: Mike McCulloch and Quantum Inertia,5875,274,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,290,4789921,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-15 12:49:30.420512,Real Physics Talk: Mike McCulloch and Quantum Inertia,5876,275,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,291,4791870,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-16 12:55:24.318804,Real Physics Talk: Mike McCulloch and Quantum Inertia,5881,275,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,291,4793666,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-17 12:55:00.874678,Real Physics Talk: Mike McCulloch and Quantum Inertia,5883,275,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,291,4794727,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-18 12:54:57.572855,Real Physics Talk: Mike McCulloch and Quantum Inertia,5885,275,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,291,4795610,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
2025-06-19 12:53:57.802330,Real Physics Talk: Mike McCulloch and Quantum Inertia,5892,275,141,PT51M18S,2024-10-13T19:00:26Z,https://www.youtube.com/watch?v=rACLlmnM-IM,Unzicker's Real Physics,52000,291,4796336,2009-10-09T21:30:38Z,https://www.youtube.com/channel/UC2r6quRlj_KdT7QBPjB3GsA
